pce_max,FA,MA,Cs,Rb,Pb,Sn,I,Br,Cl,effective_area,anneal_T1,anneal_t1,anneal_T2,anneal_t2,encapsulation,ISOS-test_type,Temperature,RH,Sun,thickness,stable,deposit_type_Encoded,deposit_step_Encoded,anti_solution_Encoded,anti_add_Encoded,precursor_solution_Encoded,precursor_add_Encoded,structure_Encoded,substrate_Encoded,electrode_Encoded,ETL_Encoded,ETL-2_Encoded,ETL_add_Encoded,HTL_Encoded,HTL-2_Encoded,HTL_add_Encoded,up_passive_Encoded,down_passive_Encoded,anneal_atmosphere_Encoded,Is_FAMACs,Is_FACs,double_element,Is_FA,single_element,Is_FAMA,Is_Cs,Is_MA,tf,miu
0.2375,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.08,150,15.0,0,0,0,7.0,85.0,0.0,0.0,9,0.0,3,2,10,32,7,168,1,0,3,14,27,38,56,15,14,87,68,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9866146017834696,0.5409090909090909
0.2375,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.08,150,15.0,0,0,1,9.0,85.0,85.0,0.0,9,0.0,3,2,10,32,7,168,1,0,3,14,27,38,56,15,14,87,68,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9866146017834696,0.5409090909090909
0.2375,0.991,0.009,0.0,0.0,1.0,0.0,2.973,0.027,0.0,0.0625,110,60.0,0,0,0,2.0,25.0,25.0,0.0,6,1.0,2,1,0,32,6,78,1,0,3,19,12,38,9,15,14,101,33,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9861165562155011,0.5414406872201798
0.2375,0.991,0.009,0.0,0.0,1.0,0.0,2.973,0.027,0.0,0.0625,110,60.0,0,0,0,3.0,25.0,85.0,0.0,6,0.0,2,1,0,32,6,78,1,0,3,19,12,38,9,15,14,101,33,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9861165562155011,0.5414406872201798
0.2375,0.991,0.009,0.0,0.0,1.0,0.0,2.973,0.027,0.0,0.0625,110,60.0,0,0,0,8.0,65.0,25.0,0.0,6,0.0,2,1,0,32,6,78,1,0,3,19,12,38,9,15,14,101,33,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9861165562155011,0.5414406872201798
0.237,0.9,0.06,0.04,0.0,1.0,0.0,3.0,0.0,0.0,0.07,100,60.0,0,0,0,12.0,65.0,50.0,100.0,5,0.0,5,1,0,32,6,7,0,0,7,3,3,38,38,6,37,167,68,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9749337523754624,0.5409090909090909
0.237,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.16,150,30.0,0,0,0,5.0,25.0,30.0,100.0,5,0.0,3,2,10,32,7,169,1,2,3,11,27,38,56,15,14,110,68,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9866146017834696,0.5409090909090909
0.237,0.85,0.15,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.09,150,10.0,0,0,0,2.0,25.0,30.0,0.0,4,1.0,2,1,6,32,6,211,1,0,3,14,27,38,56,15,14,149,68,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9753509255686054,0.5409090909090909
0.2369,0.89,0.11,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.12,150,15.0,0,0,0,4.0,25.0,0.0,100.0,5,0.0,3,2,10,32,7,101,1,2,3,11,27,38,56,15,14,94,68,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.978354572559236,0.5409090909090909
0.2369,0.89,0.11,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.12,150,15.0,0,0,0,7.0,85.0,0.0,0.0,5,0.0,3,2,10,32,7,101,1,2,3,11,27,38,56,15,14,94,68,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.978354572559236,0.5409090909090909
0.2369,0.89,0.11,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.12,150,15.0,0,0,0,2.0,25.0,10.0,0.0,5,0.0,3,2,10,32,7,101,1,2,3,11,27,38,56,15,14,94,68,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.978354572559236,0.5409090909090909
0.2369,0.991,0.009,0.0,0.0,1.0,0.0,2.973,0.027,0.0,0.0625,110,60.0,0,0,0,5.0,25.0,25.0,100.0,6,0.0,2,1,0,32,6,78,1,0,3,19,12,38,56,15,19,101,33,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9861165562155011,0.5414406872201798
0.2369,0.991,0.009,0.0,0.0,1.0,0.0,2.973,0.027,0.0,0.0625,110,60.0,0,0,0,3.0,25.0,85.0,0.0,6,0.0,2,1,0,32,6,78,1,0,3,19,12,38,56,15,19,101,33,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9861165562155011,0.5414406872201798
0.2367,0.87,0.05,0.05,0.03,1.0,0.0,2.94,0.0,0.06,0.09,110,60.0,0,0,0,1.0,25.0,0.0,0.0,5,1.0,5,1,4,32,6,211,1,0,12,11,27,30,56,15,19,110,33,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9679204397254717,0.5428336830581152
0.2367,0.87,0.05,0.05,0.03,1.0,0.0,2.94,0.0,0.06,0.09,110,60.0,0,0,0,4.0,30.0,0.0,100.0,5,0.0,5,1,4,32,6,211,1,0,12,11,27,30,56,15,19,110,33,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9679204397254717,0.5428336830581152
0.2362,0.85,0.0,0.15,0.0,1.0,0.0,3.0,0.0,0.0,0.062,115,10.0,0,0,0,7.0,85.0,0.0,0.0,5,1.0,5,1,0,32,6,211,0,2,0,6,2,38,38,0,37,4,68,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9597069308257387,0.5409090909090909
0.2362,0.85,0.0,0.15,0.0,1.0,0.0,3.0,0.0,0.0,0.062,115,10.0,0,0,0,4.0,25.0,0.0,100.0,5,1.0,5,1,0,32,6,211,0,2,0,6,2,38,38,0,37,4,68,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9597069308257387,0.5409090909090909
0.2361,0.92,0.0,0.05,0.03,1.0,0.0,2.955,0.015,0.03,0.1,130,30.0,0,0,0,2.0,25.0,25.0,0.0,5,1.0,2,1,0,32,6,211,1,2,3,11,27,29,56,15,14,110,68,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9714726161720307,0.5421659301107111
0.2361,0.92,0.0,0.05,0.03,1.0,0.0,2.955,0.015,0.03,0.1,130,30.0,0,0,0,7.0,60.0,0.0,0.0,5,1.0,2,1,0,32,6,211,1,2,3,11,27,29,56,15,14,110,68,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9714726161720307,0.5421659301107111
0.236,0.85,0.05,0.05,0.05,1.0,0.0,2.85,0.15,0.0,0.072,100,10.0,0,0,1,4.0,40.0,0.0,100.0,7,1.0,5,1,0,32,6,211,0,5,7,6,18,38,31,15,37,167,68,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9638488382082817,0.5438756855575869
0.2359,0.85,0.1,0.05,0.0,1.0,0.0,2.9,0.1,0.0,0.1,150,10.0,0,0,0,7.0,85.0,0.0,0.0,5,1.0,5,1,0,32,6,78,1,0,3,14,27,38,56,15,14,76,68,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9707584432640781,0.542883211678832
0.2359,0.85,0.1,0.05,0.0,1.0,0.0,2.9,0.1,0.0,0.1,150,10.0,0,0,0,8.0,85.0,30.0,0.0,5,1.0,5,1,0,32,6,78,1,0,3,14,27,38,56,15,14,76,68,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9707584432640781,0.542883211678832
0.2359,0.85,0.1,0.05,0.0,1.0,0.0,2.9,0.1,0.0,0.1,150,10.0,0,0,0,2.0,25.0,40.0,0.0,5,1.0,5,1,0,32,6,78,1,0,3,14,27,38,56,15,14,76,68,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9707584432640781,0.542883211678832
0.2359,0.85,0.1,0.05,0.0,1.0,0.0,2.9,0.1,0.0,0.1,150,10.0,0,0,0,4.0,25.0,0.0,100.0,5,1.0,5,1,0,32,6,78,1,0,3,14,27,38,56,15,14,76,68,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9707584432640781,0.542883211678832
0.2358,0.95,0.05,0.0,0.0,1.0,0.0,2.85,0.15,0.0,0.049,120,40.0,0,0,0,5.0,40.0,0.0,100.0,5,1.0,5,1,13,32,6,211,1,0,3,11,27,38,56,15,14,99,68,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.983839622017358,0.5438756855575869
0.2353,0.8,0.15,0.05,0.0,1.0,0.0,2.55,0.45,0.0,0.09,100,60.0,0,0,0,2.0,25.0,45.0,0.0,5,1.0,5,1,0,32,6,211,0,2,0,11,6,38,6,0,37,36,68,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9691645978681407,0.5499075785582255
0.2353,0.8,0.15,0.05,0.0,1.0,0.0,2.55,0.45,0.0,0.09,100,60.0,0,0,0,7.0,85.0,0.0,0.0,5,0.0,5,1,0,32,6,211,0,2,0,11,6,38,6,0,37,36,68,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9691645978681407,0.5499075785582255
0.2353,0.8,0.15,0.05,0.0,1.0,0.0,2.55,0.45,0.0,0.09,100,60.0,0,0,0,4.0,25.0,0.0,36.0,5,1.0,5,1,0,32,6,211,0,2,0,11,6,38,6,0,37,36,68,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9691645978681407,0.5499075785582255
0.2351,0.7885,0.1615,0.05,0.0,1.0,0.0,2.5155,0.4845,0.0,0.1,150,15.0,0,0,0,3.0,25.0,85.0,0.0,6,0.0,5,1,0,32,6,211,1,0,0,11,27,38,56,15,14,167,67,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9685068846663737,0.5506098350946679
0.2351,0.7885,0.1615,0.05,0.0,1.0,0.0,2.5155,0.4845,0.0,0.1,150,15.0,0,0,0,7.0,85.0,0.0,0.0,7,1.0,5,1,0,32,6,211,1,0,0,11,27,38,56,15,14,167,67,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9685068846663737,0.5506098350946679
0.235,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.108,150,10.0,0,0,0,2.0,25.0,5.0,0.0,5,1.0,3,2,10,32,7,78,1,0,3,11,27,38,56,15,14,167,68,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9866146017834696,0.5409090909090909
0.235,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.108,150,10.0,0,0,0,4.0,25.0,0.0,100.0,5,1.0,3,2,10,32,7,78,1,0,3,11,27,38,56,15,14,167,68,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9866146017834696,0.5409090909090909
0.235,0.95,0.0,0.05,0.0,1.0,0.0,3.0,0.0,0.0,0.0805,150,10.0,0,0,0,5.0,25.0,0.0,100.0,6,1.0,3,2,10,32,6,197,0,2,7,3,3,38,49,15,37,167,68,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9776453781308926,0.5409090909090909
0.235,0.95,0.0,0.05,0.0,1.0,0.0,3.0,0.0,0.0,0.0805,150,10.0,0,0,0,5.0,25.0,50.0,100.0,6,1.0,3,2,10,32,6,197,0,2,7,3,3,38,49,15,37,167,68,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9776453781308926,0.5409090909090909
0.2349,0.931,0.0,0.049,0.02,1.0,0.0,2.91,0.03,0.06,0.1,130,30.0,0,0,0,7.0,65.0,0.0,0.0,6,1.0,2,1,0,32,6,78,1,2,3,11,27,2,56,15,14,167,68,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9742482271380527,0.5434286236185952
0.2349,0.931,0.0,0.049,0.02,1.0,0.0,2.91,0.03,0.06,0.1,130,30.0,0,0,0,2.0,25.0,15.0,0.0,6,1.0,2,1,0,32,6,78,1,2,3,11,27,2,56,15,14,167,68,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9742482271380527,0.5434286236185952
0.2349,0.931,0.0,0.049,0.02,1.0,0.0,2.91,0.03,0.06,0.1,130,30.0,0,0,0,4.0,25.0,0.0,100.0,6,1.0,2,1,0,32,6,78,1,2,3,11,27,2,56,15,14,167,68,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9742482271380527,0.5434286236185952
0.2347,0.9025,0.0475,0.05,0.0,1.0,0.0,2.85,0.15,0.0,0.04,100,60.0,0,0,0,1.0,25.0,0.0,0.0,5,0.0,5,1,1,32,6,8,0,2,0,3,3,38,38,15,37,167,66,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9750269309350322,0.5438756855575869
0.2347,0.93,0.04,0.03,0.0,1.0,0.0,2.8,0.12,0.0,0.1,150,15.0,0,0,0,2.0,25.0,35.0,0.0,4,1.0,3,2,10,32,7,132,1,0,3,12,27,38,56,15,19,167,68,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9790205331359276,0.5433450087565674
0.2347,0.93,0.04,0.03,0.0,1.0,0.0,2.8,0.12,0.0,0.1,150,15.0,0,0,0,5.0,25.0,35.0,100.0,4,1.0,3,2,10,32,7,132,1,0,3,12,27,38,56,15,19,167,68,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9790205331359276,0.5433450087565674
0.2347,0.93,0.04,0.03,0.0,1.0,0.0,2.8,0.12,0.0,0.1,150,15.0,0,0,0,8.0,60.0,30.0,0.0,4,1.0,3,2,10,32,7,132,1,0,3,12,27,38,56,15,19,167,68,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9790205331359276,0.5433450087565674
0.2346,0.93,0.07,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.125,150,15.0,0,0,0,2.0,25.0,35.0,0.0,8,1.0,3,2,10,32,7,89,1,0,3,14,27,38,56,15,14,101,68,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9813582195498664,0.5409090909090909
0.2346,0.93,0.07,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.125,150,15.0,0,0,0,7.0,60.0,0.0,0.0,8,0.0,3,2,10,32,7,89,1,0,3,14,27,38,56,15,14,101,68,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9813582195498664,0.5409090909090909
0.2345,0.92,0.08,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.09,150,10.0,0,0,0,3.0,25.0,65.0,0.0,3,1.0,3,2,10,32,7,78,0,2,0,6,2,38,38,15,37,167,14,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9806073078022087,0.5409090909090909
0.2345,0.92,0.08,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.09,150,10.0,0,0,0,7.0,85.0,0.0,0.0,3,1.0,3,2,10,32,7,78,0,2,0,6,2,38,38,15,37,167,14,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9806073078022087,0.5409090909090909
0.2345,0.92,0.08,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.09,150,10.0,0,0,0,5.0,25.0,30.0,100.0,3,1.0,3,2,10,32,7,78,0,2,0,6,2,38,38,15,37,167,14,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9806073078022087,0.5409090909090909
0.2341,0.9025,0.0475,0.05,0.0,1.0,0.0,2.85,0.15,0.0,0.04,100,60.0,0,0,0,7.0,85.0,0.0,0.0,5,0.0,5,1,1,32,6,8,0,2,0,3,3,38,38,15,37,167,66,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9750269309350322,0.5438756855575869
0.2341,0.9025,0.0475,0.05,0.0,1.0,0.0,2.85,0.15,0.0,0.04,100,60.0,0,0,0,2.0,25.0,50.0,0.0,5,0.0,5,1,1,32,6,8,0,2,0,3,3,38,38,15,37,167,66,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9750269309350322,0.5438756855575869
0.2341,0.89,0.11,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.09,120,40.0,0,0,0,2.0,25.0,25.0,0.0,5,1.0,5,1,0,32,6,78,1,0,0,11,27,38,56,15,19,42,68,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.978354572559236,0.5409090909090909
0.2341,0.89,0.11,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.09,120,40.0,0,0,0,4.0,30.0,0.0,100.0,5,1.0,5,1,0,32,6,78,1,0,0,11,27,38,56,15,19,42,68,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.978354572559236,0.5409090909090909
0.234,0.97,0.03,0.0,0.0,1.0,0.0,2.88,0.12,0.0,0.09,100,40.0,0,0,0,2.0,25.0,10.0,0.0,5,1.0,5,1,7,32,6,97,1,0,0,11,27,38,56,15,14,167,68,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9851492383663057,0.5432797662527392
0.234,0.2,0.8,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.01,110,120.0,0,0,0,3.0,25.0,85.0,0.0,5,1.0,0,0,10,32,19,209,0,2,7,3,3,38,49,15,37,167,68,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.926541661970861,0.5409090909090909
0.234,0.2,0.8,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.01,110,120.0,0,0,0,2.0,25.0,20.0,0.0,5,1.0,0,0,10,32,19,209,0,2,7,3,3,38,49,15,37,167,68,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.926541661970861,0.5409090909090909
0.234,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0135,150,15.0,0,0,0,3.0,25.0,85.0,0.0,5,1.0,2,1,6,32,6,211,1,2,3,11,27,38,56,15,19,167,7,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9866146017834696,0.5409090909090909
0.234,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0135,150,15.0,0,0,0,4.0,25.0,0.0,100.0,5,0.0,2,1,6,32,6,211,1,2,3,11,27,38,56,15,19,167,7,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9866146017834696,0.5409090909090909
0.234,0.855,0.095,0.05,0.0,1.0,0.0,2.7,0.3,0.0,0.09,120,20.0,0,0,0,7.0,60.0,0.0,0.0,6,1.0,5,1,0,3,6,211,1,0,3,19,26,19,56,15,14,167,68,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9723898138839425,0.546875
0.234,0.855,0.095,0.05,0.0,1.0,0.0,2.7,0.3,0.0,0.09,120,20.0,0,0,0,3.0,25.0,50.0,0.0,6,1.0,5,1,0,3,6,211,1,0,3,19,26,19,56,15,14,167,68,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9723898138839425,0.546875
0.2338,0.9,0.05,0.05,0.0,1.0,0.0,3.0,0.0,0.0,0.0597,100,60.0,150,10,0,10.0,50.0,0.0,100.0,5,1.0,5,1,0,32,6,211,1,0,3,17,14,38,56,15,19,21,68,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9738908193926046,0.5409090909090909
0.2337,0.95,0.0,0.05,0.0,1.0,0.0,3.0,0.0,0.0,0.09,145,20.0,0,0,0,7.0,85.0,0.0,0.0,7,1.0,5,1,0,32,6,118,0,2,10,7,16,38,42,15,37,110,68,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9776453781308926,0.5409090909090909
0.2337,0.95,0.0,0.05,0.0,1.0,0.0,3.0,0.0,0.0,0.09,145,20.0,0,0,0,1.0,25.0,0.0,0.0,7,1.0,5,1,0,32,6,118,0,2,10,7,16,38,42,15,37,110,68,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9776453781308926,0.5409090909090909
0.2337,0.95,0.0,0.05,0.0,1.0,0.0,3.0,0.0,0.0,0.09,145,20.0,0,0,0,2.0,25.0,50.0,0.0,7,0.0,5,1,0,32,6,118,0,2,10,7,16,38,42,15,37,110,68,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9776453781308926,0.5409090909090909
0.2336,0.7,0.2,0.1,0.0,0.5,0.5,3.0,0.0,0.0,0.09,100,10.0,0,0,0,4.0,35.0,0.0,100.0,5,1.0,5,1,0,32,6,171,0,2,0,3,13,38,47,15,37,167,68,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9636066608614917,0.525
0.2336,0.7,0.2,0.1,0.0,0.5,0.5,3.0,0.0,0.0,0.09,100,10.0,0,0,0,7.0,85.0,0.0,0.0,5,1.0,5,1,0,32,6,171,0,2,0,3,13,38,47,15,37,167,68,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9636066608614917,0.525
0.2336,0.7,0.2,0.1,0.0,0.5,0.5,3.0,0.0,0.0,0.09,100,10.0,0,0,0,1.0,25.0,0.0,0.0,5,1.0,5,1,0,32,6,171,0,2,0,3,13,38,47,15,37,167,68,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9636066608614917,0.525
0.2336,0.9,0.1,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.09,150,15.0,0,0,0,4.0,25.0,0.0,100.0,5,0.0,3,2,10,32,7,78,1,0,3,11,27,38,56,15,14,167,68,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9791054843068936,0.5409090909090909
0.2336,0.8075,0.1425,0.05,0.0,1.0,0.0,2.55,0.45,0.0,0.09,100,60.0,0,0,0,2.0,25.0,35.0,0.0,6,1.0,5,1,0,32,6,78,1,2,0,11,27,20,56,15,19,167,68,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9697338265856181,0.5499075785582255
0.2336,0.8075,0.1425,0.05,0.0,1.0,0.0,2.55,0.45,0.0,0.09,100,60.0,0,0,0,7.0,85.0,0.0,0.0,6,0.0,5,1,0,32,6,78,1,2,0,11,27,20,56,15,19,167,68,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9697338265856181,0.5499075785582255
0.2336,0.8075,0.1425,0.05,0.0,1.0,0.0,2.55,0.45,0.0,0.09,100,60.0,0,0,0,5.0,25.0,30.0,100.0,6,0.0,5,1,0,32,6,78,1,2,0,11,27,20,56,15,19,167,68,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9697338265856181,0.5499075785582255
0.2335,0.93,0.07,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.09,80,1.0,150,15,0,1.0,25.0,0.0,0.0,5,1.0,3,2,10,32,9,78,1,2,0,11,27,38,56,15,14,83,68,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9813582195498664,0.5409090909090909
0.2335,0.93,0.07,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.09,80,1.0,150,15,0,2.0,25.0,40.0,0.0,5,0.0,3,2,10,32,9,78,1,2,0,11,27,38,56,15,14,83,68,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9813582195498664,0.5409090909090909
0.2335,0.93,0.07,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.09,80,1.0,150,15,0,8.0,85.0,30.0,0.0,5,0.0,3,2,10,32,9,78,1,2,0,11,27,38,56,15,14,83,68,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9813582195498664,0.5409090909090909
0.2335,0.92,0.08,0.0,0.0,1.0,0.0,2.76,0.24,0.0,0.1,150,10.0,0,0,0,2.0,25.0,20.0,0.0,6,1.0,5,1,0,9,6,211,1,0,0,11,27,38,56,15,14,167,68,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.982165150424777,0.5456713132795306
0.2335,0.92,0.08,0.0,0.0,1.0,0.0,2.76,0.24,0.0,0.1,150,10.0,0,0,0,7.0,85.0,0.0,0.0,6,0.0,5,1,0,9,6,211,1,0,0,11,27,38,56,15,14,167,68,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.982165150424777,0.5456713132795306
0.2334,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.09,120,60.0,100,10,0,5.0,25.0,10.0,100.0,7,1.0,2,1,6,30,6,78,1,2,12,11,27,38,56,15,14,167,68,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9866146017834696,0.5409090909090909
0.2333,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.062,150,15.0,0,0,0,2.0,25.0,30.0,0.0,5,0.0,3,2,10,32,7,211,1,0,12,11,27,38,56,15,14,110,68,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9866146017834696,0.5409090909090909
0.2333,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.062,150,15.0,0,0,0,7.0,85.0,0.0,0.0,5,0.0,3,2,10,32,7,211,1,0,12,11,27,38,56,15,14,110,68,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9866146017834696,0.5409090909090909
0.2333,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.062,150,15.0,0,0,0,5.0,25.0,30.0,100.0,5,0.0,3,2,10,32,7,211,1,0,12,11,27,38,56,15,14,110,68,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9866146017834696,0.5409090909090909
0.2332,0.9,0.1,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.09,150,15.0,0,0,0,2.0,25.0,15.0,0.0,5,1.0,3,2,10,32,7,78,1,0,3,11,27,38,56,15,14,167,68,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9791054843068936,0.5409090909090909
0.233,0.3,0.7,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.09,100,30.0,0,0,0,7.0,85.0,0.0,0.0,5,1.0,1,0,10,32,3,102,0,2,7,3,3,38,49,15,37,96,68,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9340507794474369,0.5409090909090909
0.233,0.3,0.7,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.09,100,30.0,0,0,0,10.0,55.0,0.0,100.0,5,1.0,1,0,10,32,3,102,0,2,7,3,3,38,49,15,37,96,68,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9340507794474369,0.5409090909090909
0.233,0.95,0.0,0.05,0.0,1.0,0.0,3.0,0.0,0.0,0.09,100,30.0,0,0,0,4.0,25.0,0.0,100.0,6,1.0,5,1,0,32,6,56,0,2,0,6,2,38,38,13,37,167,9,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9776453781308926,0.5409090909090909
0.233,0.96,0.03,0.01,0.0,1.0,0.0,2.85,0.15,0.0,0.05979,115,60.0,0,0,1,5.0,25.0,30.0,100.0,5,0.0,2,1,0,32,6,115,0,2,0,6,2,38,38,10,37,167,50,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9835465634065442,0.5438756855575869
